10689,0.33227825112175535
10690,0.985328954409081
10691,0.7095613895398707
10692,0.801417096569575
10693,0.23159532302335784
10694,0.280415327190614
10695,0.5213550003338866
10696,0.8373509689389225
10697,0.00971989077702351
10698,0.5327336567321971
10699,0.10628358131088722
10700,0.0904016612287527
10701,0.26013541016327935
10702,0.9319976180458149
10703,0.24576660512117465
10704,0.8565533255563553
10705,0.033212432561200766
10706,0.8792391126702578
10707,0.9458580269502515
10708,0.8410863869602859
10709,0.9234117979525235
10710,0.859659402458945
10711,0.6263328662780501
10712,0.8440387685763865
10713,0.275858767622141
10714,0.19791597247770754
10715,0.8774704191499022
10716,0.6295857833023093
10717,0.6151917232057873
10718,0.8547689398624583
10719,0.7824981085643727
10720,0.6990838388534449
10721,0.04900866833270601
10722,0.6861545052712333
10723,0.4070883581367335
10724,0.9885935039589585
10725,0.18460042551134026
10726,0.17467438007473757
10727,0.3842748360265036
10728,0.9813820594587408
10729,0.25009539807160297
10730,0.3473548112439604
10731,0.03941168429498698
10732,0.9767954292679498
10733,0.014301536886142219
10734,0.40027105450066414
10735,0.004814757031159078
10736,0.011503152427350227
10737,0.663211035021311
10738,0.6688431622646329
10739,0.500690385047829
10740,0.6502811961315083
10741,0.9096647217946351
10742,0.05987435075178982
10743,0.1824643942516444
10744,0.2370591847717165
10745,0.18177159758363748
10746,0.34657825034848433
10747,0.32148500597505647
10748,0.9793698333221686
10749,0.4223684309548895
10750,0.1126840423398131
10751,0.36062416697623867
10752,0.5774477344866061
10753,0.43842583248127187
10754,0.6173349639075083
10755,0.13981281273684765
10756,0.711201084802677
10757,0.5242520354002631
10758,0.8625107605686438
10759,0.4370649298936822
10760,0.8799556228197402
10761,0.45547261119409677
10762,0.5844104337227487
10763,0.27053781789529663
10764,0.33495181975384314
10765,0.154512148148079
10766,0.0788466451155887
10767,0.46696987305406634
10768,0.06292013525500295
10769,0.062106386382492995
10770,0.6383410314582327
10771,0.8154023887336109
10772,0.8190756377103525
10773,0.89791855164635
10774,0.7775872982615716
10775,0.2669267871908091
10776,0.42795049143805075
10777,0.7913528053366912
10778,0.8016458309839165
10779,0.08900617751801077
10780,0.2240730244747312
10781,0.8640409579621942
10782,0.6637051966743837
10783,0.485201702019217
10784,0.4224920474862338
10785,0.2727888405236002
10786,0.3027507343614497
10787,0.014471823284932683
10788,0.85007945752431
10789,0.4687838343351538
10790,0.7100005812108551
10791,0.20632411731443612
10792,0.3333857652902731
10793,0.3005679638900284
10794,0.4379613904236995
10795,0.32500873250296025
10796,0.8609193462248936
10797,0.09913138181750225
10798,0.8977904689942727
10799,0.37083954040346323
10800,0.5988760543023367
10801,0.0639586579942536
10802,0.742735253561283
10803,0.6275106976099285
10804,0.5703789856476726
10805,0.7778138005059806
10806,0.10414986589277819
10807,0.34540086571477835
10808,0.20809677930296588
10809,0.15757919767556483
10810,0.21957843392682252
10811,0.36057175690194176
10812,0.44611977611284304
10813,0.5615579521321405
10814,0.5943522184603703
10815,0.5807116978808865
10816,0.008818787279156082
10817,0.7200254390151107
10818,0.8732608968664854
10819,0.6383100184997534
10820,0.4421177550308274
10821,0.6846123154295174
10822,0.20188114931583956
10823,0.2888423066369108
10824,0.19802866415976228
10825,0.221901377035715
10826,0.11522965225098825
10827,0.2223318322949993
10828,0.7653043466455265
10829,0.19846762335745372
10830,0.6560934107231836
10831,0.6511421694679606
10832,0.779934786181772
10833,0.8839899272363855
10834,0.9993693484013672
10835,0.3158360570852413
10836,0.9429528384180673
10837,0.04676531350795532
10838,0.465120109553653
10839,0.09791501601513153
10840,0.2137079545839229
10841,0.5102972070729148
10842,0.1284365091603965
10843,0.9430606168273914
10844,0.5057898072270932
10845,0.6996350315780991
10846,0.9539455940855028
10847,0.7782200299741373
10848,0.38908823080240373
10849,0.546996193603665
10850,0.9301785074805053
10851,0.3326209891853402
10852,0.8206712482706533
10853,0.22979338022018303
10854,0.5751517672692525
10855,0.6779230044688863
10856,0.24137202091317123
10857,0.9540483803697635
10858,0.33931567815423114
10859,0.9581392156224622
10860,0.4468920826983803
10861,0.8016769524237021
10862,0.5140126302750271
10863,0.1617840903090375
10864,0.31706032097054715
10865,0.5418880212699341
10866,0.2707901478973861
10867,0.8769945505694965
10868,0.0691339899229898
10869,0.06879479618951767
10870,0.23210588976259516
10871,0.18512699235421348
10872,0.4958863891623574
10873,0.3024237025482147
10874,0.265290002409988
10875,0.6071174816318323
10876,0.30487940019135196
10877,0.0341171936740674
10878,0.08081491731098445
10879,0.5981664042328985
10880,0.842494866953214
10881,0.5512130547826101
10882,0.7141166206477012
10883,0.35557385757371307
10884,0.6866564506764733
10885,0.8784122405022451
10886,0.15504116959265768
10887,0.38389496309403115
10888,0.23569595894513895
10889,0.9241607000717376
10890,0.9660520703320961
10891,0.28303610651450073
10892,0.7596510005283033
10893,0.8284038640951961
10894,0.5783490833676561
10895,0.48239896918863867
10896,0.21944940911883604
10897,0.5106013509045407
10898,0.8371891876675064
10899,0.3195354214090914
10900,0.9334418321458776
10901,0.2964021577862922
10902,0.4617240204438905
10903,0.06182229101035486
10904,0.22589358349049948
10905,0.4086987774943741
10906,0.5465788167301576
10907,0.6658835292512331
10908,0.038862809588826264
10909,0.9429346909818422
10910,0.23900024776739703
10911,0.868386201416148
10912,0.16744318762212929
10913,0.20652540743150605
10914,0.044276639293188036
10915,0.37346006907346607
10916,0.19086401509646322
10917,0.0267241552344073
10918,0.04860894459397813
10919,0.766635474622826
10920,0.50662045785193
10921,0.747946109142634
10922,0.9449159037300592
10923,0.8463352781827937
10924,0.2592118968911036
10925,0.9956901386825942
10926,0.12343493921264392
10927,0.8953190461677741
10928,0.8685748421692037
10929,0.2949007873486621
10930,0.7525851635049557
10931,0.20046090343215917
10932,0.7098038782037591
10933,0.5509302004109395
10934,0.9784641445404477
10935,0.5123436417445063
10936,0.40283891660816973
10937,0.19062023756050606
10938,0.37976558074748146
10939,0.25563388286361644
10940,0.7361533950532593
10941,0.37376768526869064
10942,0.6933517913304735
10943,0.8654287173281368
10944,0.07205033408627526
10945,0.03126925375003442
10946,0.9679266475621511
10947,0.9809792168254203
10948,0.34249139384652405
10949,0.43347017811753674
10950,0.9092810345925548
10951,0.41171218848982316
10952,0.6459376293820825
10953,0.18447469328832955
10954,0.9487713542850124
10955,0.7457334843053529
10956,0.9399087873204132
10957,0.16219112649333844
10958,0.47307644821150474
10959,0.5573144122445398
10960,0.05472716051096904
10961,0.5196119728087133
10962,0.6866783925210121
10963,0.9136451688898737
10964,0.7052246782563822
10965,0.42197541984355624
10966,0.4997521718550436
10967,0.17214433050884426
10968,0.6822092385837892
10969,0.14354350677607175
10970,0.6965727231900938
10971,0.6982057355897485
10972,0.75773473674696
10973,0.5969875501118662
10974,0.40948533500050643
10975,0.6812730176116467
10976,0.9594437182247595
10977,0.2033363917006884
10978,0.28081239554275605
10979,0.7589112455416028
10980,0.7825068779464509
10981,0.6293926557457011
10982,0.35778282380991877
10983,0.5528073722945293
10984,0.6274180406475712
10985,0.6086495262399739
10986,0.31922130562958473
10987,0.9029353770759434
10988,0.8901281157871305
10989,0.6210513213671766
10990,0.007814570288887657
10991,0.37267931902325313
10992,0.597565666257179
10993,0.15181604318770303
10994,0.9478147430911747
10995,0.48390436300664963
10996,0.4791154195291304
10997,0.4859743585953462
10998,0.0420431444517414
10999,0.21645458525845707
11000,0.876917945910554
11001,0.4008286240808332
11002,0.8839721722847972
11003,0.38454782618713046
11004,0.514667057668707
11005,0.2136056530590993
11006,0.6303831001157936
11007,0.9577653788575903
11008,0.2849599482308407
11009,0.8073945483398386
11010,0.24723427466092218
11011,0.8889435557075286
11012,0.9004090229239479
11013,0.6836279339144825
11014,0.17243557504848295
11015,0.6242335560286731
11016,0.41475994555888385
11017,0.6528503431788766
11018,0.8921456629101852
11019,0.9642853578145405
11020,0.9184095025241299
11021,0.8748324555877399
11022,0.2450852809387224
11023,0.5346808632946887
11024,0.7678561732340683
11025,0.7671068068165563
11026,0.792538601651804
11027,0.7297938277262197
11028,0.8422144193598506
11029,0.49397976530051624
11030,0.7252278948328523
11031,0.9100890810474098
11032,0.8945022833704664
11033,0.4565376471692255
11034,0.080788427993715
11035,0.39973210488213573
11036,0.39028466749067925
11037,0.19085528383391348
11038,0.4011455744321062
11039,0.3870693315174636
11040,0.36661943236829797
11041,0.15070504717019018
11042,0.25373242841828114
11043,0.24929669099656615
11044,0.28383234693584825
11045,0.3626672204006418
11046,0.47773970829222023
11047,0.6690234948240964
11048,0.13699223779668912
11049,0.6273468569578438
11050,0.19125855799656477
11051,0.022025650603069713
11052,0.9307637870545653
11053,0.5723602653854354
11054,0.7494560706558598
11055,0.8722007344722882
11056,0.7294859079794408
11057,0.17591162266495852
11058,0.14605466188067617
11059,0.6068013529012076
11060,0.676140339789879
11061,0.726060587232458
11062,0.6519013135198185
11063,0.7876932438781705
11064,0.7378928119924796
11065,0.7449672900347255
11066,0.5688751593312944
11067,0.0009512322738731704
11068,0.6067835266621846
11069,0.5891272968955358
11070,0.34541171054290654
11071,0.17522524465024347
11072,0.6958121809830946
11073,0.043080877560878306
11074,0.5345318796609816
11075,0.1228390758927218
11076,0.10540904688028419
11077,0.4715127353797226
11078,0.3356577887869382
11079,0.10608428800955516
11080,0.8642754776478885
11081,0.9956641961947548
11082,0.7576600744910647
11083,0.7328069331596233
11084,0.7530916333334361
11085,0.001620684078748047
11086,0.7807588198470589
11087,0.6950568016470517
11088,0.9432593560914307
11089,0.5840026655349125
11090,0.41732094151400234
11091,0.761945695544758
11092,0.5160691824161067
11093,0.5736491095099698
11094,0.7047049362852444
11095,0.03255904201138937
11096,0.6721643351331079
11097,0.8360913665986461
11098,0.4976310635332313
11099,0.7942205143905431
11100,0.03431254549249374
11101,0.6493173024875626
11102,0.48145679916758566
11103,0.9587793005244075
11104,0.13362991071746222
11105,0.7874046188462733
